time,rpm_data,
5.969,359.99999999999994,
5.97,359.99999999999994,
5.971,359.99999999999994,
5.972,359.99999999999994,
5.973,359.99999999999994,
5.975,359.99999999999994,
5.976,359.99999999999994,
5.977,359.99999999999994,
5.978,359.99999999999994,
5.979,359.99999999999994,
5.98,359.99999999999994,
5.981,359.99999999999994,
5.982,359.99999999999994,
5.983,359.99999999999994,
5.984,359.99999999999994,
5.985,359.99999999999994,
5.986,359.99999999999994,
5.986,359.99999999999994,
5.987,359.99999999999994,
5.988,359.99999999999994,
5.989,359.99999999999994,
5.99,359.99999999999994,
5.992,359.99999999999994,
5.993,359.99999999999994,
5.994,359.99999999999994,
5.995,359.99999999999994,
5.996,359.99999999999994,
5.997,359.99999999999994,
5.998,359.99999999999994,
5.999,359.99999999999994,
6,359.99999999999994,
6.001,359.99999999999994,
6.002,359.99999999999994,
6.002,359.99999999999994,
6.003,359.99999999999994,
6.004,359.99999999999994,
6.005,359.99999999999994,
6.006,359.99999999999994,
6.007,359.99999999999994,
6.008,359.99999999999994,
6.01,359.99999999999994,
6.011,359.99999999999994,
6.012,359.99999999999994,
6.013,359.99999999999994,
6.014,359.99999999999994,
6.015,359.99999999999994,
6.016,359.99999999999994,
6.017,359.99999999999994,
6.018,359.99999999999994,
6.019,300,
6.019,300,
6.02,300,
6.021,300,
6.022,300,
6.024,300,
6.026,300,
6.027,300,
6.028,300,
6.029,300,
6.03,300,
6.031,300,
6.032,300,
6.033,300,
6.034,300,
6.035,300,
6.037,300,
6.038,300,
6.039,300,
6.04,300,
6.041,300,
6.043,300,
6.044,300,
6.045,300,
6.046,300,
6.047,300,
6.048,300,
6.051,300,
6.051,300,
6.052,300,
6.053,300,
6.054,300,
6.055,300,
6.056,300,
6.057,300,
6.058,300,
6.06,300,
6.061,300,
6.062,300,
6.062,300,
6.063,300,
6.064,300,
6.065,300,
6.066,300,
6.067,300,
6.068,300,
6.068,300,
6.069,300,
6.07,300,
6.071,300,
6.072,300,
6.073,300,
6.074,300,
6.075,300,
6.077,300,
6.078,300,
6.078,300,
6.079,300,
6.081,300,
6.082,300,
6.083,300,
6.083,300,
6.084,300,
6.085,300,
6.086,300,
6.087,300,
6.088,300,
6.089,300,
6.09,300,
6.091,300,
6.092,300,
6.093,300,
6.094,300,
6.095,300,
6.096,300,
6.097,300,
6.097,300,
6.098,300,
6.099,300,
6.1,300,
6.101,300,
6.102,300,
6.102,300,
6.103,300,
6.104,300,
6.105,300,
6.106,300,
6.107,300,
6.108,300,
6.109,300,
6.11,300,
6.111,300,
6.112,300,
6.114,300,
6.115,300,
6.116,300,
6.117,300,
6.118,300,
6.119,300,
6.119,300,
6.12,300,
6.121,300,
6.122,300,
6.123,300,
6.124,300,
6.125,300,
6.126,300,
6.127,300,
6.128,300,
6.129,300,
6.13,300,
6.131,300,
6.132,300,
6.133,300,
6.134,300,
6.135,300,
6.136,300,
6.137,300,
6.138,300,
6.139,300,
6.14,300,
6.142,300,
6.143,300,
6.144,300,
6.145,300,
6.146,300,
6.147,300,
6.148,300,
6.149,300,
6.15,300,
6.151,300,
6.152,300,
6.152,300,
6.153,300,
6.154,300,
6.155,300,
6.156,300,
6.157,300,
6.158,300,
6.16,300,
6.161,300,
6.162,300,
6.162,300,
6.163,300,
6.164,300,
6.165,300,
6.166,300,
6.166,300,
6.167,300,
6.168,300,
6.169,300,
6.17,300,
6.17,300,
6.171,300,
6.172,300,
6.173,300,
6.175,300,
6.176,300,
6.177,300,
6.178,300,
6.179,300,
6.179,300,
6.181,300,
6.182,300,
6.182,300,
6.183,300,
6.184,300,
6.185,300,
6.186,300,
6.187,300,
6.188,300,
6.188,300,
6.189,300,
6.19,300,
6.192,300,
6.193,300,
6.194,300,
6.194,300,
6.195,300,
6.196,300,
6.197,300,
6.198,300,
6.198,300,
6.199,300,
6.2,300,
6.201,300,
6.201,300,
6.202,300,
6.203,300,
6.204,300,
6.205,300,
6.205,300,
6.206,300,
6.207,300,
6.209,300,
6.21,300,
6.211,300,
6.212,300,
6.213,300,
6.214,300,
6.215,300,
6.216,300,
6.217,300,
6.217,300,
6.218,300,
6.219,300,
6.22,300,
6.221,300,
6.221,300,
6.222,300,
6.223,300,
6.224,300,
6.225,300,
6.226,300,
6.227,300,
6.228,300,
6.229,300,
6.23,300,
6.232,300,
6.233,300,
6.234,300,
6.234,300,
6.236,300,
6.237,300,
6.237,300,
6.238,300,
6.239,300,
6.241,300,
6.242,300,
6.243,300,
6.244,300,
6.246,300,
6.247,300,
6.248,300,
6.249,300,
6.25,300,
6.25,300,
6.251,300,
6.252,300,
6.253,300,
6.254,300,
6.255,300,
6.256,300,
6.257,300,
6.258,300,
6.26,300,
6.261,300,
6.262,300,
6.262,300,
6.264,300,
6.264,300,
6.265,300,
6.266,300,
6.267,300,
6.267,300,
6.268,300,
6.269,300,
6.27,300,
6.271,300,
6.272,300,
6.273,300,
6.274,300,
6.275,300,
6.276,300,
6.277,300,
6.278,300,
6.279,300,
6.28,300,
6.281,300,
6.282,300,
6.282,300,
6.283,300,
6.284,300,
6.285,300,
6.286,300,
6.286,300,
6.287,300,
6.288,300,
6.289,300,
6.289,300,
6.291,300,
6.292,300,
6.293,300,
6.294,300,
6.295,300,
6.296,300,
6.296,300,
6.297,300,
6.298,300,
6.299,300,
6.3,300,
6.3,300,
6.301,300,
6.302,300,
6.303,300,
6.304,300,
6.304,300,
6.305,300,
6.306,300,
6.307,300,
6.308,300,
6.309,300,
6.31,300,
6.311,300,
6.312,300,
6.313,300,
6.314,300,
6.315,300,
6.316,300,
6.317,300,
6.317,300,
6.318,300,
6.319,300,
6.32,300,
6.321,300,
6.321,300,
6.322,300,
6.323,300,
6.325,300,
6.326,300,
6.327,300,
6.328,300,
6.329,300,
6.33,300,
6.331,300,
6.332,300,
6.333,300,
6.334,300,
6.335,300,
6.337,300,
6.338,300,
6.339,300,
6.34,300,
6.342,300,
6.343,300,
6.344,300,
6.345,300,
6.346,300,
6.347,300,
6.348,300,
6.349,300,
6.35,300,
6.351,300,
6.352,300,
6.353,300,
6.354,300,
6.355,300,
6.356,300,
6.357,300,
6.358,300,
6.36,300,
6.361,300,
6.362,300,
6.362,300,
6.363,300,
6.364,300,
6.365,300,
6.365,300,
6.366,300,
6.367,300,
6.368,300,
6.368,300,
6.369,300,
6.37,300,
6.371,300,
6.371,300,
6.373,300,
6.374,300,
6.375,300,
6.376,300,
6.377,300,
6.378,300,
6.379,300,
6.38,300,
6.381,300,
6.381,300,
6.382,300,
6.383,300,
6.384,300,
6.385,300,
6.385,300,
6.386,300,
6.387,300,
6.388,300,
6.389,300,
6.389,300,
6.391,300,
6.392,300,
6.393,300,
6.394,300,
6.395,300,
6.396,300,
6.396,300,
6.397,300,
6.398,300,
6.399,300,
6.4,300,
6.4,300,
6.401,300,
6.402,300,
6.403,300,
6.404,300,
6.405,300,
6.405,300,
6.406,300,
6.408,300,
6.409,300,
6.41,300,
6.411,300,
6.412,300,
6.413,300,
6.414,300,
6.414,300,
6.415,300,
6.416,300,
6.417,300,
6.417,300,
6.418,300,
6.419,300,
6.42,300,
6.421,300,
6.421,300,
6.422,300,
6.423,300,
6.425,300,
6.426,300,
6.427,300,
6.428,300,
6.429,300,
6.43,300,
6.432,300,
6.433,300,
6.434,300,
6.435,300,
6.436,300,
6.437,300,
6.438,300,
6.439,300,
6.44,300,
6.441,300,
6.442,300,
6.443,300,
6.444,300,
6.445,300,
6.446,300,
6.447,300,
6.447,300,
6.448,300,
6.449,300,
6.45,300,
6.451,300,
6.451,300,
6.452,300,
6.453,300,
6.454,300,
6.454,300,
6.455,300,
6.456,300,
6.457,300,
6.459,300,
6.46,300,
6.461,300,
6.461,300,
6.462,300,
6.463,300,
6.464,300,
6.464,300,
6.465,300,
6.466,300,
6.467,300,
6.467,300,
6.468,300,
6.469,300,
6.47,300,
6.47,300,
6.471,300,
6.472,300,
6.473,300,
6.474,300,
6.475,300,
6.476,300,
6.477,300,
6.478,300,
6.479,300,
6.48,300,
6.481,300,
6.482,300,
6.483,300,
6.484,300,
6.485,300,
6.486,300,
6.486,300,
6.487,300,
6.488,300,
6.489,300,
6.489,300,
6.491,300,
6.492,300,
6.493,300,
6.494,300,
6.495,300,
6.496,300,
6.496,300,
6.497,300,
6.498,300,
6.498,300,
6.499,300,
6.5,300,
6.501,300,
6.501,300,
6.502,300,
6.503,300,
6.504,300,
6.504,300,
6.505,300,
6.506,300,
6.507,300,
6.508,300,
6.509,300,
6.51,300,
6.511,300,
6.512,300,
6.513,300,
6.514,300,
6.515,300,
6.515,300,
6.516,300,
6.517,300,
6.518,300,
6.518,300,
6.519,300,
6.52,300,
6.521,300,
6.521,300,
6.522,300,
6.523,300,
6.524,300,
6.526,300,
6.527,300,
6.528,300,
6.529,300,
6.53,300,
6.531,300,
6.533,300,
6.534,300,
6.534,300,
6.535,300,
6.537,300,
6.538,300,
6.539,300,
6.54,300,
6.541,300,
6.542,300,
6.544,300,
6.545,300,
6.546,300,
6.547,300,
6.548,300,
6.549,300,
6.55,300,
6.551,300,
6.552,300,
6.553,300,
6.554,300,
6.555,300,
6.556,300,
6.557,300,
6.558,300,
6.559,300,
6.56,300,
6.561,300,
6.562,300,
6.563,300,
6.563,300,
6.564,300,
6.565,300,
6.566,300,
6.567,300,
6.567,300,
6.568,300,
6.569,300,
6.57,300,
6.571,300,
6.572,300,
6.573,300,
6.574,300,
6.575,300,
6.576,300,
6.577,300,
6.578,300,
6.579,300,
6.58,300,
6.581,300,
6.582,300,
6.583,300,
6.584,300,
6.585,300,
6.586,300,
6.587,300,
6.588,300,
6.589,300,
6.59,300,
6.591,300,
6.593,300,
6.594,300,
6.595,300,
6.596,300,
6.596,300,
6.597,300,
6.598,300,
6.599,300,
6.6,300,
6.601,300,
6.602,300,
6.602,300,
6.603,300,
6.604,300,
6.605,300,
6.606,300,
6.607,300,
6.609,300,
6.61,300,
6.611,300,
6.612,300,
6.613,300,
6.614,300,
6.615,300,
6.616,300,
6.617,300,
6.618,300,
6.618,300,
6.619,300,
6.62,300,
6.621,300,
6.622,300,
6.623,300,
6.625,300,
6.626,300,
6.627,300,
6.628,300,
6.629,300,
6.63,300,
6.631,300,
6.632,300,
6.633,300,
6.634,300,
6.635,300,
6.636,300,
6.637,300,
6.638,300,
6.639,300,
6.64,300,
6.641,300,
6.643,300,
6.644,300,
6.645,300,
6.646,300,
6.647,300,
6.648,300,
6.649,300,
6.649,300,
6.65,300,
6.651,300,
6.652,300,
6.653,300,
6.653,300,
6.654,300,
6.655,300,
6.656,300,
6.657,300,
6.658,300,
6.66,300,
6.661,300,
6.662,300,
6.662,300,
6.663,300,
6.664,300,
6.665,300,
6.666,300,
6.667,300,
6.668,300,
6.669,300,
6.669,300,
6.67,300,
6.671,300,
6.672,300,
6.673,300,
6.674,300,
6.675,300,
6.676,300,
6.677,300,
6.678,300,
6.679,300,
6.68,300,
6.681,300,
6.682,300,
6.682,300,
6.683,300,
6.684,300,
6.685,300,
6.686,300,
6.687,300,
6.687,300,
6.688,300,
6.689,300,
6.69,300,
6.692,300,
6.693,300,
6.694,300,
6.695,300,
6.696,300,
6.697,300,
6.698,300,
6.699,300,
6.7,300,
6.701,300,
6.702,300,
6.702,300,
6.703,300,
6.704,300,
6.705,300,
6.706,300,
6.707,300,
6.708,300,
6.71,300,
6.711,300,
6.712,300,
6.713,300,
6.714,300,
6.715,300,
6.716,300,
6.717,300,
6.718,300,
6.719,300,
6.72,300,
6.721,300,
6.722,300,
6.723,300,
6.724,300,
6.725,300,
6.726,300,
6.727,300,
6.729,300,
6.73,300,
6.731,300,
6.732,300,
6.733,300,
6.734,300,
6.735,300,
6.736,300,
6.737,300,
6.737,300,
6.738,300,
6.739,300,
6.741,300,
6.742,300,
6.743,300,
6.744,300,
6.745,300,
6.746,300,
6.747,300,
6.747,300,
6.748,300,
6.749,300,
6.75,300,
6.751,300,
6.752,300,
6.752,300,
6.753,300,
6.754,300,
6.755,300,
6.756,300,
6.757,300,
6.759,300,
6.76,300,
6.761,300,
6.762,300,
6.763,300,
6.764,300,
6.765,300,
6.766,300,
6.767,300,
6.767,300,
6.768,300,
6.769,300,
6.77,300,
6.771,300,
6.772,300,
6.772,300,
6.773,300,
6.775,300,
6.776,300,
6.777,300,
6.778,300,
6.779,300,
6.78,300,
6.781,300,
6.782,300,
6.782,300,
6.783,300,
6.784,300,
6.785,300,
6.786,300,
6.787,300,
6.787,300,
6.788,300,
6.789,300,
6.79,300,
6.791,300,
6.792,300,
6.793,300,
6.794,300,
6.795,300,
6.796,300,
6.796,300,
6.797,300,
6.798,300,
6.799,300,
6.8,300,
6.8,300,
6.801,300,
6.802,300,
6.803,300,
6.803,300,
6.804,300,
6.805,300,
6.806,300,
6.807,300,
6.808,300,
6.809,300,
6.81,300,
6.811,300,
6.812,300,
6.813,300,
6.814,300,
6.815,300,
6.816,300,
6.817,300,
6.818,300,
6.818,300,
6.819,300,
6.82,300,
6.821,300,
6.822,300,
6.823,300,
6.825,300,
6.826,300,
6.827,300,
6.828,300,
6.829,300,
6.83,300,
6.831,300,
6.832,300,
6.833,300,
6.834,300,
6.835,300,
6.836,300,
6.837,300,
6.838,300,
6.839,300,
6.84,300,
6.841,300,
6.842,300,
6.843,300,
6.845,300,
6.846,300,
6.847,300,
6.847,300,
6.848,300,
6.849,300,
6.85,300,
6.851,300,
6.852,300,
6.852,300,
6.853,300,
6.854,300,
6.855,300,
6.856,300,
6.857,300,
6.858,300,
6.859,300,
6.86,300,
6.861,300,
6.862,300,
6.862,300,
6.863,300,
6.864,300,
6.864,300,
6.865,300,
6.866,300,
6.867,300,
6.867,300,
6.868,300,
6.869,300,
6.87,300,
6.872,300,
6.873,300,
6.874,300,
6.876,300,
6.877,300,
6.879,300,
6.88,300,
6.881,300,
6.883,300,
6.885,300,
6.886,300,
6.887,300,
6.889,300,
6.89,300,
6.891,300,
6.893,300,
6.894,300,
6.895,300,
6.896,300,
6.897,300,
6.898,300,
6.899,300,
6.899,300,
6.9,300,
6.901,300,
6.902,300,
6.902,300,
6.903,300,
6.904,300,
6.905,300,
6.905,300,
6.906,300,
6.907,300,
6.908,300,
6.909,300,
6.91,300,
6.911,300,
6.912,300,
6.913,300,
6.914,300,
6.915,300,
6.916,300,
6.917,300,
6.918,300,
6.919,300,
6.92,300,
6.921,300,
6.922,300,
6.922,300,
6.923,300,
6.925,300,
6.926,300,
6.927,300,
6.928,300,
6.929,300,
6.93,300,
6.931,300,
6.932,300,
6.933,300,
6.934,300,
6.935,300,
6.935,300,
6.936,300,
6.937,300,
6.938,300,
6.939,300,
6.94,300,
6.941,300,
6.942,300,
6.943,300,
6.944,300,
6.945,300,
6.945,300,
6.946,300,
6.947,300,
6.948,300,
6.949,300,
6.949,300,
6.95,300,
6.951,300,
6.952,300,
6.952,300,
6.953,300,
6.954,300,
6.955,300,
6.955,300,
6.956,300,
6.957,300,
6.959,300,
6.96,300,
6.96,300,
6.961,300,
6.962,300,
6.963,300,
6.963,300,
6.964,300,
6.965,300,
6.966,300,
6.966,300,
6.967,300,
6.968,0.25,
6.969,300,
6.969,300,
6.97,300,
6.971,300,
6.972,300,
6.972,300,
6.974,300,
6.975,300,
6.976,300,
6.977,300,
6.978,300,
6.979,300,
6.98,300,
6.981,300,
6.981,300,
6.982,300,
6.983,300,
6.984,300,
6.984,300,
6.985,300,
6.986,300,
6.987,300,
6.987,300,
6.988,300,
6.989,300,
6.989,300,
6.99,300,
6.992,300,
6.993,300,
6.993,300,
6.994,300,
6.995,300,
6.996,300,
6.996,300,
6.997,300,
6.998,300,
6.999,300,
7,300,
7,300,
7.001,300,
7.002,300,
7.003,300,
7.003,300,
7.004,300,
7.005,300,
7.006,300,
7.006,300,
7.008,300,
7.009,300,
7.01,300,
7.01,300,
7.011,300,
7.012,300,
7.013,300,
7.014,300,
7.015,300,
7.016,300,
7.016,300,
7.017,300,
7.018,300,
7.019,300,
7.02,300,
7.021,300,
7.022,300,
7.022,300,
7.024,300,
7.025,300,
7.026,300,
7.027,300,
7.028,300,
7.029,300,
7.03,300,
7.031,300,
7.032,300,
7.033,300,
7.034,300,
7.035,300,
7.035,300,
7.036,300,
7.037,300,
7.038,300,
7.039,300,
7.04,300,
7.042,300,
7.043,300,
7.044,300,
7.044,300,
7.045,300,
7.046,300,
7.047,300,
7.047,300,
7.048,300,
7.049,300,
7.05,300,
7.051,300,
7.052,300,
7.053,300,
7.054,300,
7.054,300,
7.055,300,
7.056,300,
7.057,300,
7.059,300,
7.06,300,
7.061,300,
7.061,300,
7.062,300,
7.063,300,
7.064,300,
7.065,300,
7.065,300,
7.066,300,
7.067,300,
7.068,300,
7.068,300,
7.069,300,
7.07,300,
7.071,300,
7.071,300,
7.072,300,
7.073,300,
7.074,300,
7.075,300,
7.076,300,
7.077,300,
7.078,300,
7.079,300,
7.08,300,
7.08,300,
7.081,300,
7.082,300,
7.083,300,
7.083,300,
7.084,300,
7.085,300,
7.086,300,
7.087,300,
7.087,300,
7.088,300,
7.089,300,
7.09,300,
7.091,300,
7.092,300,
7.093,300,
7.094,300,
7.095,300,
7.096,300,
7.097,300,
7.098,300,
7.098,300,
7.099,300,
7.1,300,
7.101,300,
7.101,300,
7.102,300,
7.103,300,
7.104,300,
7.105,300,
7.105,300,
7.106,300,
7.107,300,
7.108,300,
7.109,300,
7.11,300,
7.111,300,
7.112,300,
7.113,300,
7.114,300,
7.115,300,
7.115,300,
7.116,300,
7.117,300,
7.118,300,
7.118,300,
7.119,300,
7.12,300,
7.121,300,
7.121,300,
7.122,300,
7.123,300,
7.124,300,
7.126,300,
7.127,300,
7.127,300,
7.128,300,
7.13,300,
7.131,300,
7.132,300,
7.133,300,
7.134,300,
7.135,300,
7.136,300,
7.137,300,
7.138,300,
7.139,300,
7.14,300,
7.141,300,
7.142,300,
7.143,300,
7.144,300,
7.145,300,
7.145,300,
7.146,300,
7.147,300,
7.148,300,
7.148,300,
7.149,300,
7.15,300,
7.151,300,
7.151,300,
7.152,300,
7.153,300,
7.154,300,
7.154,300,
7.155,300,
7.156,300,
7.157,300,
7.158,300,
7.16,300,
7.161,300,
7.162,300,
7.162,300,
7.163,300,
7.164,300,
7.165,300,
7.166,300,
7.166,300,
7.167,300,
7.168,300,
7.169,300,
7.169,300,
7.17,300,
7.171,300,
7.172,300,
7.173,300,
7.174,300,
7.176,300,
7.177,300,
7.177,300,
7.178,300,
7.179,300,
7.181,300,
7.182,300,
7.182,300,
7.183,300,
7.184,300,
7.185,300,
7.186,300,
7.187,300,
7.188,300,
7.189,300,
7.19,300,
7.191,300,
7.192,300,
7.193,300,
7.195,300,
7.196,300,
7.197,300,
7.198,300,
7.199,300,
7.2,300,
7.201,300,
7.202,300,
7.202,300,
7.203,300,
7.204,300,
7.205,300,
7.206,300,
7.207,300,
7.209,300,
7.21,300,
7.211,300,
7.212,300,
7.213,300,
7.214,300,
7.215,300,
7.216,300,
7.217,300,
7.218,300,
7.219,300,
7.22,300,
7.221,300,
7.222,300,
7.223,300,
7.224,300,
7.226,300,
7.227,300,
7.228,300,
7.229,300,
7.23,300,
7.231,300,
7.232,300,
7.233,300,
7.234,300,
7.235,300,
7.237,300,
7.238,300,
7.239,300,
7.239,300,
7.241,300,
7.242,300,
7.243,300,
7.244,300,
7.245,300,
7.246,300,
7.247,300,
7.248,300,
7.249,300,
7.25,300,
7.251,300,
7.252,300,
7.253,300,
7.254,300,
7.255,300,
7.256,300,
7.257,300,
7.258,300,
7.26,300,
7.261,300,
7.262,300,
7.263,300,
7.263,300,
7.264,300,
7.265,300,
7.266,300,
7.267,300,
7.267,300,
7.268,300,
7.269,300,
7.27,300,
7.27,300,
7.271,300,
7.272,300,
7.273,300,
7.274,300,
7.275,300,
7.277,300,
7.278,300,
7.279,300,
7.28,300,
7.281,300,
7.282,300,
7.283,300,
7.283,300,
7.284,300,
7.285,300,
7.286,300,
7.287,300,
7.288,300,
7.288,300,
7.289,300,
7.29,300,
7.292,300,
7.293,300,
7.294,300,
7.295,300,
7.296,300,
7.297,300,
7.298,300,
7.299,300,
7.3,300,
7.3,300,
7.301,300,
7.302,300,
7.303,300,
7.304,300,
7.304,300,
7.305,300,
7.306,300,
7.307,300,
7.309,300,
7.31,300,
7.311,300,
7.312,300,
7.313,300,
7.314,300,
7.315,300,
7.316,300,
7.317,300,
7.318,240,
7.319,240,
7.32,240,
7.321,240,
7.322,240,
7.323,240,
7.324,240,
7.325,240,
7.326,240,
7.327,240,
7.328,240,
7.329,240,
7.33,240,
7.331,240,
7.332,240,
7.334,240,
7.335,240,
7.336,240,
7.337,240,
7.338,240,
7.339,240,
7.34,240,
7.341,240,
7.342,240,
7.343,240,
7.344,240,
7.345,240,
7.346,240,
7.347,240,
7.348,240,
7.349,240,
7.35,240,
7.351,240,
7.352,240,
7.353,240,
7.353,240,
7.354,240,
7.355,240,
7.356,240,
7.357,240,
7.358,240,
7.359,240,
7.36,240,
7.361,240,
7.362,240,
7.363,240,
7.364,240,
7.364,240,
7.365,240,
7.366,240,
7.367,240,
7.367,240,
7.368,300,
7.369,300,
7.37,300,
7.371,300,
7.371,300,
7.372,300,
7.373,300,
7.375,300,
7.376,300,
7.377,300,
7.378,300,
7.378,300,
7.379,300,
7.38,300,
7.381,300,
7.382,300,
7.383,300,
7.384,300,
7.384,300,
7.385,300,
7.386,300,
7.387,300,
7.388,300,
7.389,300,
7.39,300,
7.391,300,
7.392,300,
7.393,300,
7.394,300,
7.395,300,
7.396,300,
7.397,300,
7.397,300,
7.398,300,
7.399,300,
7.4,300,
7.4,300,
7.401,300,
7.402,300,
7.403,300,
7.404,300,
7.405,300,
7.405,300,
7.406,300,
7.408,300,
7.409,300,
7.41,300,
7.411,300,
7.412,300,
7.413,300,
7.414,300,
7.415,300,
7.416,300,
7.417,300,
7.418,300,
7.419,300,
7.42,300,
7.42,300,
7.421,300,
7.422,300,
7.423,300,
7.424,300,
7.425,300,
7.426,300,
7.427,300,
7.428,300,
7.429,300,
7.43,300,
7.431,300,
7.432,300,
7.433,300,
7.434,300,
7.435,300,
7.436,300,
7.437,300,
7.438,300,
7.439,300,
7.44,300,
7.441,300,
7.442,300,
7.444,300,
7.444,300,
7.445,300,
7.446,300,
7.447,300,
7.448,300,
7.448,300,
7.449,300,
7.45,300,
7.451,300,
7.451,300,
7.452,300,
7.453,300,
7.454,300,
7.454,300,
7.455,300,
7.456,300,
7.457,300,
7.458,300,
7.459,300,
7.46,300,
7.461,300,
7.462,300,
7.463,300,
7.463,300,
7.464,300,
7.465,300,
7.466,300,
7.467,300,
7.467,300,
7.468,300,
7.469,300,
7.47,300,
7.47,300,
7.471,300,
7.472,300,
7.473,300,
7.474,300,
7.475,300,
7.476,300,
7.477,300,
7.478,300,
7.478,300,
7.479,300,
7.48,300,
7.481,300,
7.482,300,
7.483,300,
7.484,300,
7.485,300,
7.485,300,
7.486,300,
7.487,300,
7.488,300,
7.488,300,
7.489,300,
7.49,300,
7.491,300,
7.493,300,
7.494,300,
7.495,300,
7.496,300,
7.497,300,
7.498,300,
7.499,300,
7.499,300,
7.5,300,
7.501,300,
7.502,300,
7.503,300,
7.504,300,
7.505,300,
7.506,300,
7.507,300,
7.508,300,
7.509,300,
7.51,300,
7.511,300,
7.512,300,
7.513,300,
7.514,300,
7.515,300,
7.516,300,
7.517,300,
7.518,300,
7.519,300,
7.519,300,
7.52,300,
7.521,300,
7.522,300,
7.523,300,
7.524,300,
7.525,300,
7.526,300,
7.527,300,
7.528,300,
7.529,300,
7.53,300,
7.531,300,
7.532,300,
7.534,300,
7.535,300,
7.536,300,
7.537,300,
7.538,300,
7.539,300,
7.54,300,
7.541,300,
7.542,300,
7.543,300,
7.545,300,
7.546,300,
7.546,300,
7.547,300,
7.548,300,
7.549,300,
7.55,300,
7.551,300,
7.551,300,
7.552,300,
7.553,300,
7.554,300,
7.555,300,
7.556,300,
7.557,300,
7.558,300,
7.56,300,
7.561,300,
7.562,300,
7.563,300,
7.564,300,
7.564,300,
7.565,300,
7.566,300,
7.567,300,
7.567,300,
7.568,300,
7.569,300,
7.57,300,
7.57,300,
7.571,300,
7.572,300,
7.573,300,
7.574,300,
7.576,300,
7.577,300,
7.577,300,
7.578,300,
7.579,300,
7.58,300,
7.581,300,
7.582,300,
7.582,300,
7.583,300,
7.584,300,
7.585,300,
7.586,300,
7.586,300,
7.587,300,
7.588,300,
7.589,300,
7.589,300,
7.591,300,
7.592,300,
7.593,300,
7.594,300,
7.595,300,
7.595,300,
7.596,300,
7.597,300,
7.598,300,
7.599,300,
7.599,300,
7.6,300,
7.601,300,
7.602,300,
7.603,300,
7.603,300,
7.604,300,
7.605,300,
7.606,300,
7.607,300,
7.608,300,
7.609,300,
7.611,300,
7.612,300,
7.612,300,
7.613,300,
7.614,300,
7.615,300,
7.616,300,
7.617,300,
7.618,240,
7.619,240,
7.619,240,
7.62,240,
7.621,240,
7.622,240,
7.623,240,
7.624,240,
7.625,240,
7.626,240,
7.627,240,
7.629,240,
7.63,240,
7.631,240,
7.632,240,
7.633,240,
7.634,240,
7.635,240,
7.636,240,
7.637,240,
7.637,240,
7.638,240,
7.639,240,
7.64,240,
7.641,240,
7.642,240,
7.644,240,
7.645,240,
7.646,240,
7.647,240,
7.648,240,
7.649,240,
7.65,240,
7.652,240,
7.653,240,
7.654,240,
7.655,240,
7.656,240,
7.657,240,
7.658,240,
7.66,240,
7.661,240,
7.662,240,
7.663,240,
7.664,240,
7.665,240,
7.665,240,
7.666,240,
7.667,240,
7.668,300,
7.668,300,
7.669,300,
7.67,300,
7.671,300,
7.671,300,
7.672,300,
7.673,300,
7.674,300,
7.676,300,
7.676,300,
7.677,300,
7.678,300,
7.679,300,
7.68,300,
7.681,300,
7.682,300,
7.682,300,
7.683,300,
7.684,300,
7.685,300,
7.686,300,
7.687,300,
7.687,300,
7.688,300,
7.689,300,
7.69,300,
7.692,300,
7.693,300,
7.694,300,
7.694,300,
7.695,300,
7.696,300,
7.697,300,
7.697,300,
7.698,300,
7.699,300,
7.7,300,
7.7,300,
7.701,300,
7.702,300,
7.703,300,
7.703,300,
7.704,300,
7.705,300,
7.706,300,
7.707,300,
7.708,300,
7.709,300,
7.71,300,
7.711,300,
7.712,300,
7.713,300,
7.714,300,
7.714,300,
7.715,300,
7.716,300,
7.717,300,
7.717,300,
7.718,300,
7.719,300,
7.72,300,
7.72,300,
7.721,300,
7.722,300,
7.723,300,
7.724,300,
7.725,300,
7.726,300,
7.727,300,
7.728,300,
7.729,300,
7.73,300,
7.731,300,
7.732,300,
7.733,300,
7.733,300,
7.734,300,
7.735,300,
7.736,300,
7.737,300,
7.738,300,
7.739,300,
7.739,300,
7.741,300,
7.742,300,
7.743,300,
7.744,300,
7.745,300,
7.746,300,
7.747,300,
7.748,300,
7.749,300,
7.75,300,
7.75,300,
7.751,300,
7.752,300,
7.753,300,
7.753,300,
7.754,300,
7.755,300,
7.756,300,
7.757,300,
7.758,300,
7.759,300,
7.76,300,
7.761,300,
7.762,300,
7.762,300,
7.763,300,
7.764,300,
7.764,300,
7.765,300,
7.766,300,
7.767,300,
7.767,300,
7.768,300,
7.769,300,
7.77,300,
7.77,300,
7.771,300,
7.772,300,
7.773,300,
7.774,300,
7.775,300,
7.776,300,
7.777,300,
7.778,300,
7.778,300,
7.779,300,
7.78,300,
7.781,300,
7.782,300,
7.782,300,
7.783,300,
7.784,300,
7.785,300,
7.785,300,
7.786,300,
7.787,300,
7.788,300,
7.788,300,
7.789,300,
7.79,300,
7.791,300,
7.792,300,
7.793,300,
7.794,300,
7.795,300,
7.795,300,
7.796,300,
7.797,300,
7.797,300,
7.798,300,
7.799,300,
7.8,300,
7.8,300,
7.801,300,
7.802,300,
7.802,300,
